Row	Anon Student Id	Problem Name	Problem View	Step Name	Step Start Time	First Transaction Time	Correct Transaction Time	Step End Time	First Attempt	Incorrects	Corrects	Hints	KC (Single-KC)	Opportunity (Single-KC)	KC (field)	Opportunity (field)
112	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/SAS: a=9, b=13, C=40	1	normalize_inputs	02/19/2026 03:19:00	02/19/2026 03:19:00	02/19/2026 03:19:00	02/19/2026 03:19:00	correct	0	1	0	Single-KC	113	normalize_inputs	13
113	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/SAS: a=9, b=13, C=40	1	classify_triangle	02/19/2026 03:19:01	02/19/2026 03:19:01	02/19/2026 03:19:01	02/19/2026 03:19:01	correct	0	1	0	Single-KC	114	classify_triangle	13
114	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/SAS: a=9, b=13, C=40	1	compute_unknown_by_cosine	02/19/2026 03:19:02	02/19/2026 03:19:02	02/19/2026 03:19:02	02/19/2026 03:19:02	correct	0	1	0	Single-KC	115	compute_unknown_by_cosine	3
115	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/SAS: a=9, b=13, C=40	1	backfill_with_sines_if_needed	02/19/2026 03:19:03	02/19/2026 03:19:03	02/19/2026 03:19:03	02/19/2026 03:19:03	correct	0	1	0	Single-KC	116	backfill_with_sines_if_needed	3
116	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/SAS: a=9, b=13, C=40	1	consistency_checks	02/19/2026 03:19:04	02/19/2026 03:19:04	02/19/2026 03:19:04	02/19/2026 03:19:04	correct	0	1	0	Single-KC	117	consistency_checks	13
117	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/SAS: a=9, b=13, C=40	1	report_solution	02/19/2026 03:19:05	02/19/2026 03:19:05	02/19/2026 03:19:05	02/19/2026 03:19:05	correct	0	1	0	Single-KC	118	report_solution	13
118	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/SAS: a=9, b=13, C=40	1	done	02/19/2026 03:19:06	02/19/2026 03:19:06	02/19/2026 03:19:06	02/19/2026 03:19:06	correct	0	1	0	Single-KC	119	done	13
119	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=5, b=12	1	normalize_inputs	02/19/2026 03:19:08	02/19/2026 03:19:08	02/19/2026 03:19:08	02/19/2026 03:19:08	correct	0	1	0	Single-KC	120	normalize_inputs	14
120	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=5, b=12	1	classify_triangle	02/19/2026 03:19:09	02/19/2026 03:19:09	02/19/2026 03:19:09	02/19/2026 03:19:09	correct	0	1	0	Single-KC	121	classify_triangle	14
121	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=5, b=12	1	apply_pythagorean	02/19/2026 03:19:10	02/19/2026 03:19:10	02/19/2026 03:19:10	02/19/2026 03:19:10	correct	0	1	0	Single-KC	122	apply_pythagorean	6
122	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=5, b=12	1	use_trig_ratios	02/19/2026 03:19:11	02/19/2026 03:19:11	02/19/2026 03:19:11	02/19/2026 03:19:11	correct	0	1	0	Single-KC	123	use_trig_ratios	5
123	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=5, b=12	1	consistency_checks	02/19/2026 03:19:12	02/19/2026 03:19:12	02/19/2026 03:19:12	02/19/2026 03:19:12	correct	0	1	0	Single-KC	124	consistency_checks	14
124	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=5, b=12	1	report_solution	02/19/2026 03:19:13	02/19/2026 03:19:13	02/19/2026 03:19:13	02/19/2026 03:19:13	correct	0	1	0	Single-KC	125	report_solution	14
125	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=5, b=12	1	done	02/19/2026 03:19:14	02/19/2026 03:19:14	02/19/2026 03:19:14	02/19/2026 03:19:14	correct	0	1	0	Single-KC	126	done	14
126	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=3, b=4	1	normalize_inputs	02/19/2026 03:19:16	02/19/2026 03:19:16	02/19/2026 03:19:16	02/19/2026 03:19:16	correct	0	1	0	Single-KC	127	normalize_inputs	15
127	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=3, b=4	1	classify_triangle	02/19/2026 03:19:17	02/19/2026 03:19:17	02/19/2026 03:19:17	02/19/2026 03:19:17	correct	0	1	0	Single-KC	128	classify_triangle	15
128	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=3, b=4	1	apply_pythagorean	02/19/2026 03:19:18	02/19/2026 03:19:18	02/19/2026 03:19:18	02/19/2026 03:19:18	correct	0	1	0	Single-KC	129	apply_pythagorean	7
129	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=3, b=4	1	use_trig_ratios	02/19/2026 03:19:19	02/19/2026 03:19:19	02/19/2026 03:19:19	02/19/2026 03:19:19	correct	0	1	0	Single-KC	130	use_trig_ratios	6
130	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=3, b=4	1	consistency_checks	02/19/2026 03:19:20	02/19/2026 03:19:20	02/19/2026 03:19:20	02/19/2026 03:19:20	correct	0	1	0	Single-KC	131	consistency_checks	15
131	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=3, b=4	1	report_solution	02/19/2026 03:19:21	02/19/2026 03:19:21	02/19/2026 03:19:21	02/19/2026 03:19:21	correct	0	1	0	Single-KC	132	report_solution	15
132	c45484de-a5d2-48e0-aabb-6401d69d7aef	solve_triangle/Right triangle: a=3, b=4	1	done	02/19/2026 03:19:22	02/19/2026 03:19:22	02/19/2026 03:19:22	02/19/2026 03:19:22	correct	0	1	0	Single-KC	133	done	15
0	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SAS: a=10, b=14, C=75	1	normalize_inputs	02/27/2026 21:45:47	02/27/2026 21:45:47		02/27/2026 21:45:47	hint	0	0	1	Single-KC	1	normalize_inputs	1
1	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SAS: a=10, b=14, C=75	1	classify_triangle	02/27/2026 21:45:48	02/27/2026 21:45:48		02/27/2026 21:45:48	hint	0	0	1	Single-KC	2	classify_triangle	1
2	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SAS: a=10, b=14, C=75	1	compute_unknown_by_cosine	02/27/2026 21:45:49	02/27/2026 21:45:49		02/27/2026 21:45:49	hint	0	0	1	Single-KC	3	compute_unknown_by_cosine	1
3	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SAS: a=10, b=14, C=75	1	backfill_with_sines_if_needed	02/27/2026 21:45:50	02/27/2026 21:45:50		02/27/2026 21:45:50	hint	0	0	1	Single-KC	4	backfill_with_sines_if_needed	1
4	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SAS: a=10, b=14, C=75	1	consistency_checks	02/27/2026 21:45:51	02/27/2026 21:45:51		02/27/2026 21:45:51	hint	0	0	1	Single-KC	5	consistency_checks	1
5	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SAS: a=10, b=14, C=75	1	report_solution	02/27/2026 21:45:52	02/27/2026 21:45:52		02/27/2026 21:45:52	hint	0	0	1	Single-KC	6	report_solution	1
6	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SAS: a=10, b=14, C=75	1	done	02/27/2026 21:45:53	02/27/2026 21:45:53		02/27/2026 21:45:53	hint	0	0	1	Single-KC	7	done	1
7	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=3, AB=4	1	normalize_inputs	02/27/2026 21:45:55	02/27/2026 21:45:55	02/27/2026 21:45:55	02/27/2026 21:45:55	correct	0	1	0	Single-KC	8	normalize_inputs	2
8	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=3, AB=4	1	consistency_checks	02/27/2026 21:45:56	02/27/2026 21:45:56		02/27/2026 21:46:06	incorrect	1	0	1	Single-KC	9	consistency_checks	2
9	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=3, AB=4	1	done	02/27/2026 21:45:57	02/27/2026 21:45:57		02/27/2026 21:46:09	incorrect	1	0	1	Single-KC	10	done	2
10	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=3, AB=4	1	compute_unknown_by_cosine	02/27/2026 21:45:58	02/27/2026 21:45:58		02/27/2026 21:46:04	incorrect	2	0	0	Single-KC	11	compute_unknown_by_cosine	2
11	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=3, AB=4	1	classify_triangle	02/27/2026 21:45:59	02/27/2026 21:45:59	02/27/2026 21:45:59	02/27/2026 21:45:59	correct	0	1	0	Single-KC	12	classify_triangle	2
12	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=3, AB=4	1	report_solution	02/27/2026 21:46:00	02/27/2026 21:46:00		02/27/2026 21:46:08	incorrect	2	0	1	Single-KC	13	report_solution	2
13	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=3, AB=4	1	map_correspondence	02/27/2026 21:46:01	02/27/2026 21:46:01		02/27/2026 21:46:01	hint	0	0	1	Single-KC	14	map_correspondence	1
14	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=3, AB=4	1	scale_sides_angles	02/27/2026 21:46:03	02/27/2026 21:46:03		02/27/2026 21:46:03	hint	0	0	1	Single-KC	15	scale_sides_angles	1
15	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=3, AB=4	1	backfill_with_sines_if_needed	02/27/2026 21:46:05	02/27/2026 21:46:05		02/27/2026 21:46:07	incorrect	2	0	0	Single-KC	16	backfill_with_sines_if_needed	2
16	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=2, AB=5	1	normalize_inputs	02/27/2026 21:46:11	02/27/2026 21:46:11	02/27/2026 21:46:11	02/27/2026 21:46:11	correct	0	1	0	Single-KC	17	normalize_inputs	3
17	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=2, AB=5	1	map_correspondence	02/27/2026 21:46:12	02/27/2026 21:46:12	02/27/2026 21:46:15	02/27/2026 21:46:15	incorrect	1	1	0	Single-KC	18	map_correspondence	2
18	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=2, AB=5	1	scale_sides_angles	02/27/2026 21:46:13	02/27/2026 21:46:13	02/27/2026 21:46:16	02/27/2026 21:46:16	incorrect	1	1	0	Single-KC	19	scale_sides_angles	2
19	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=2, AB=5	1	classify_triangle	02/27/2026 21:46:14	02/27/2026 21:46:14	02/27/2026 21:46:14	02/27/2026 21:46:14	correct	0	1	0	Single-KC	20	classify_triangle	3
20	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=2, AB=5	1	consistency_checks	02/27/2026 21:46:17	02/27/2026 21:46:17	02/27/2026 21:46:17	02/27/2026 21:46:17	correct	0	1	0	Single-KC	21	consistency_checks	3
21	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=2, AB=5	1	report_solution	02/27/2026 21:46:18	02/27/2026 21:46:18	02/27/2026 21:46:18	02/27/2026 21:46:18	correct	0	1	0	Single-KC	22	report_solution	3
22	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SIM: scale=2, AB=5	1	done	02/27/2026 21:46:19	02/27/2026 21:46:19	02/27/2026 21:46:19	02/27/2026 21:46:19	correct	0	1	0	Single-KC	23	done	3
23	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	normalize_inputs	02/27/2026 21:46:21	02/27/2026 21:46:21	02/27/2026 21:46:21	02/27/2026 21:46:21	correct	0	1	0	Single-KC	24	normalize_inputs	4
24	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	classify_triangle	02/27/2026 21:46:22	02/27/2026 21:46:22	02/27/2026 21:46:22	02/27/2026 21:46:22	correct	0	1	0	Single-KC	25	classify_triangle	4
25	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	map_correspondence	02/27/2026 21:46:23	02/27/2026 21:46:23		02/27/2026 21:46:23	incorrect	1	0	0	Single-KC	26	map_correspondence	3
26	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	scale_sides_angles	02/27/2026 21:46:24	02/27/2026 21:46:24		02/27/2026 21:46:30	incorrect	2	0	0	Single-KC	27	scale_sides_angles	3
27	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	done	02/27/2026 21:46:25	02/27/2026 21:46:25		02/27/2026 21:46:34	incorrect	1	0	1	Single-KC	28	done	4
28	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	resolve_ssa_ambiguity	02/27/2026 21:46:26	02/27/2026 21:46:26		02/27/2026 21:46:26	hint	0	0	1	Single-KC	29	resolve_ssa_ambiguity	1
29	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	compute_missing_angles	02/27/2026 21:46:27	02/27/2026 21:46:27		02/27/2026 21:46:27	hint	0	0	1	Single-KC	30	compute_missing_angles	1
30	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	consistency_checks	02/27/2026 21:46:28	02/27/2026 21:46:28		02/27/2026 21:46:31	incorrect	1	0	1	Single-KC	31	consistency_checks	4
31	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	compute_missing_sides	02/27/2026 21:46:29	02/27/2026 21:46:29		02/27/2026 21:46:29	hint	0	0	1	Single-KC	32	compute_missing_sides	1
32	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	report_solution	02/27/2026 21:46:32	02/27/2026 21:46:32	02/27/2026 21:46:32	02/27/2026 21:46:32	correct	0	1	0	Single-KC	33	report_solution	4
33	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=25, C=85, a=9	1	compute_unknown_by_cosine	02/27/2026 21:46:33	02/27/2026 21:46:33		02/27/2026 21:46:33	incorrect	1	0	0	Single-KC	34	compute_unknown_by_cosine	3
34	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SSA: A=35, C=65, a=14	1	compute_missing_angles	02/27/2026 21:46:36	02/27/2026 21:46:36	02/27/2026 21:46:45	02/27/2026 21:46:45	incorrect	1	1	0	Single-KC	35	compute_missing_angles	2
35	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SSA: A=35, C=65, a=14	1	resolve_ssa_ambiguity	02/27/2026 21:46:37	02/27/2026 21:46:37	02/27/2026 21:46:42	02/27/2026 21:46:42	incorrect	1	1	0	Single-KC	36	resolve_ssa_ambiguity	2
36	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SSA: A=35, C=65, a=14	1	compute_missing_sides	02/27/2026 21:46:38	02/27/2026 21:46:38	02/27/2026 21:46:46	02/27/2026 21:46:46	incorrect	2	1	0	Single-KC	37	compute_missing_sides	2
37	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SSA: A=35, C=65, a=14	1	classify_triangle	02/27/2026 21:46:39	02/27/2026 21:46:39	02/27/2026 21:46:41	02/27/2026 21:46:41	incorrect	1	1	0	Single-KC	38	classify_triangle	5
38	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SSA: A=35, C=65, a=14	1	normalize_inputs	02/27/2026 21:46:40	02/27/2026 21:46:40	02/27/2026 21:46:40	02/27/2026 21:46:40	correct	0	1	0	Single-KC	39	normalize_inputs	5
39	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SSA: A=35, C=65, a=14	1	consistency_checks	02/27/2026 21:46:43	02/27/2026 21:46:43	02/27/2026 21:46:47	02/27/2026 21:46:47	incorrect	1	1	0	Single-KC	40	consistency_checks	5
40	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SSA: A=35, C=65, a=14	1	report_solution	02/27/2026 21:46:48	02/27/2026 21:46:48	02/27/2026 21:46:48	02/27/2026 21:46:48	correct	0	1	0	Single-KC	41	report_solution	5
41	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/SSA: A=35, C=65, a=14	1	done	02/27/2026 21:46:49	02/27/2026 21:46:49	02/27/2026 21:46:49	02/27/2026 21:46:49	correct	0	1	0	Single-KC	42	done	5
42	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	normalize_inputs	02/27/2026 21:46:51	02/27/2026 21:46:51	02/27/2026 21:46:51	02/27/2026 21:46:51	correct	0	1	0	Single-KC	43	normalize_inputs	6
43	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	classify_triangle	02/27/2026 21:46:52	02/27/2026 21:46:52	02/27/2026 21:46:52	02/27/2026 21:46:52	correct	0	1	0	Single-KC	44	classify_triangle	6
44	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	map_correspondence	02/27/2026 21:46:53	02/27/2026 21:46:53		02/27/2026 21:46:53	incorrect	1	0	0	Single-KC	45	map_correspondence	4
45	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	compute_missing_angles	02/27/2026 21:46:54	02/27/2026 21:46:54		02/27/2026 21:46:54	incorrect	1	0	0	Single-KC	46	compute_missing_angles	3
46	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	resolve_ssa_ambiguity	02/27/2026 21:46:55	02/27/2026 21:46:55		02/27/2026 21:46:55	incorrect	1	0	0	Single-KC	47	resolve_ssa_ambiguity	3
47	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	apply_pythagorean	02/27/2026 21:46:56	02/27/2026 21:46:56		02/27/2026 21:46:56	hint	0	0	1	Single-KC	48	apply_pythagorean	1
48	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	compute_missing_sides	02/27/2026 21:46:57	02/27/2026 21:46:57		02/27/2026 21:46:57	incorrect	1	0	0	Single-KC	49	compute_missing_sides	3
49	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	use_trig_ratios	02/27/2026 21:46:58	02/27/2026 21:46:58		02/27/2026 21:46:58	hint	0	0	1	Single-KC	50	use_trig_ratios	1
50	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	consistency_checks	02/27/2026 21:46:59	02/27/2026 21:46:59		02/27/2026 21:46:59	hint	0	0	1	Single-KC	51	consistency_checks	6
51	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	done	02/27/2026 21:47:00	02/27/2026 21:47:00	02/27/2026 21:47:03	02/27/2026 21:47:03	incorrect	1	1	0	Single-KC	52	done	6
52	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	report_solution	02/27/2026 21:47:01	02/27/2026 21:47:01	02/27/2026 21:47:01	02/27/2026 21:47:01	correct	0	1	0	Single-KC	53	report_solution	6
53	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=5, b=12	1	backfill_with_sines_if_needed	02/27/2026 21:47:02	02/27/2026 21:47:02		02/27/2026 21:47:02	incorrect	1	0	0	Single-KC	54	backfill_with_sines_if_needed	3
54	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=7, b=24	1	consistency_checks	02/27/2026 21:47:05	02/27/2026 21:47:05	02/27/2026 21:47:12	02/27/2026 21:47:12	incorrect	2	1	0	Single-KC	55	consistency_checks	7
55	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=7, b=24	1	use_trig_ratios	02/27/2026 21:47:06	02/27/2026 21:47:06	02/27/2026 21:47:11	02/27/2026 21:47:11	incorrect	1	1	0	Single-KC	56	use_trig_ratios	2
56	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=7, b=24	1	normalize_inputs	02/27/2026 21:47:07	02/27/2026 21:47:07	02/27/2026 21:47:07	02/27/2026 21:47:07	correct	0	1	0	Single-KC	57	normalize_inputs	7
57	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=7, b=24	1	classify_triangle	02/27/2026 21:47:08	02/27/2026 21:47:08	02/27/2026 21:47:08	02/27/2026 21:47:08	correct	0	1	0	Single-KC	58	classify_triangle	7
58	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=7, b=24	1	apply_pythagorean	02/27/2026 21:47:10	02/27/2026 21:47:10	02/27/2026 21:47:10	02/27/2026 21:47:10	correct	0	1	0	Single-KC	59	apply_pythagorean	2
59	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=7, b=24	1	report_solution	02/27/2026 21:47:13	02/27/2026 21:47:13	02/27/2026 21:47:13	02/27/2026 21:47:13	correct	0	1	0	Single-KC	60	report_solution	7
60	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=7, b=24	1	done	02/27/2026 21:47:14	02/27/2026 21:47:14	02/27/2026 21:47:14	02/27/2026 21:47:14	correct	0	1	0	Single-KC	61	done	7
61	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	normalize_inputs	02/27/2026 21:47:16	02/27/2026 21:47:16	02/27/2026 21:47:16	02/27/2026 21:47:16	correct	0	1	0	Single-KC	62	normalize_inputs	8
62	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	classify_triangle	02/27/2026 21:47:17	02/27/2026 21:47:17	02/27/2026 21:47:17	02/27/2026 21:47:17	correct	0	1	0	Single-KC	63	classify_triangle	8
63	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	resolve_ssa_ambiguity	02/27/2026 21:47:18	02/27/2026 21:47:18	02/27/2026 21:47:18	02/27/2026 21:47:18	correct	0	1	0	Single-KC	64	resolve_ssa_ambiguity	4
64	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	apply_pythagorean	02/27/2026 21:47:19	02/27/2026 21:47:19		02/27/2026 21:47:19	incorrect	1	0	0	Single-KC	65	apply_pythagorean	3
65	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	use_trig_ratios	02/27/2026 21:47:20	02/27/2026 21:47:20		02/27/2026 21:47:25	incorrect	3	0	0	Single-KC	66	use_trig_ratios	3
66	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	compute_missing_angles	02/27/2026 21:47:21	02/27/2026 21:47:21	02/27/2026 21:47:21	02/27/2026 21:47:21	correct	0	1	0	Single-KC	67	compute_missing_angles	4
67	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	done	02/27/2026 21:47:23	02/27/2026 21:47:23	02/27/2026 21:47:28	02/27/2026 21:47:28	incorrect	1	1	0	Single-KC	68	done	8
68	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	compute_missing_sides	02/27/2026 21:47:24	02/27/2026 21:47:24	02/27/2026 21:47:24	02/27/2026 21:47:24	correct	0	1	0	Single-KC	69	compute_missing_sides	4
69	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	consistency_checks	02/27/2026 21:47:26	02/27/2026 21:47:26	02/27/2026 21:47:26	02/27/2026 21:47:26	correct	0	1	0	Single-KC	70	consistency_checks	8
70	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/ASA: A=30, C=60, a=10	1	report_solution	02/27/2026 21:47:27	02/27/2026 21:47:27	02/27/2026 21:47:27	02/27/2026 21:47:27	correct	0	1	0	Single-KC	71	report_solution	8
71	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=3, b=4	1	normalize_inputs	02/27/2026 21:47:30	02/27/2026 21:47:30	02/27/2026 21:47:30	02/27/2026 21:47:30	correct	0	1	0	Single-KC	72	normalize_inputs	9
72	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=3, b=4	1	classify_triangle	02/27/2026 21:47:31	02/27/2026 21:47:31	02/27/2026 21:47:31	02/27/2026 21:47:31	correct	0	1	0	Single-KC	73	classify_triangle	9
73	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=3, b=4	1	apply_pythagorean	02/27/2026 21:47:32	02/27/2026 21:47:32	02/27/2026 21:47:32	02/27/2026 21:47:32	correct	0	1	0	Single-KC	74	apply_pythagorean	4
74	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=3, b=4	1	use_trig_ratios	02/27/2026 21:47:33	02/27/2026 21:47:33	02/27/2026 21:47:33	02/27/2026 21:47:33	correct	0	1	0	Single-KC	75	use_trig_ratios	4
75	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=3, b=4	1	consistency_checks	02/27/2026 21:47:34	02/27/2026 21:47:34	02/27/2026 21:47:34	02/27/2026 21:47:34	correct	0	1	0	Single-KC	76	consistency_checks	9
76	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=3, b=4	1	report_solution	02/27/2026 21:47:35	02/27/2026 21:47:35	02/27/2026 21:47:35	02/27/2026 21:47:35	correct	0	1	0	Single-KC	77	report_solution	9
77	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/Right triangle: a=3, b=4	1	done	02/27/2026 21:47:36	02/27/2026 21:47:36	02/27/2026 21:47:36	02/27/2026 21:47:36	correct	0	1	0	Single-KC	78	done	9
78	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/AREA: a=7, b=9, c=12	1	normalize_inputs	02/27/2026 21:47:38	02/27/2026 21:47:38	02/27/2026 21:47:38	02/27/2026 21:47:38	correct	0	1	0	Single-KC	79	normalize_inputs	10
79	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/AREA: a=7, b=9, c=12	1	classify_triangle	02/27/2026 21:47:39	02/27/2026 21:47:39	02/27/2026 21:47:39	02/27/2026 21:47:39	correct	0	1	0	Single-KC	80	classify_triangle	10
80	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/AREA: a=7, b=9, c=12	1	apply_pythagorean	02/27/2026 21:47:40	02/27/2026 21:47:40		02/27/2026 21:47:40	incorrect	1	0	0	Single-KC	81	apply_pythagorean	5
81	e55f313b-84a1-4b27-8bd8-19a67df16219	solve_triangle/AREA: a=7, b=9, c=12	1	select_area_formula	02/27/2026 21:47:41	02/27/2026 21:47:41		02/27/2026 21:47:41	hint	0	0	1	Single-KC	82	select_area_formula	1
